frame	time_s	mouse_screen_x	mouse_screen_y	mouse_ray_x	mouse_ray_y	mouse_ray_z	PlayerCapsule_0_pos_x	PlayerCapsule_0_pos_y	PlayerCapsule_0_pos_z	PlayerCapsule_0_q_x	PlayerCapsule_0_q_y	PlayerCapsule_0_q_z	PlayerCapsule_0_q_w	PlayerCapsule_0_eul_x	PlayerCapsule_0_eul_y	PlayerCapsule_0_eul_z	PlayerCapsule_0_hovered	Car1_1_pos_x	Car1_1_pos_y	Car1_1_pos_z	Car1_1_q_x	Car1_1_q_y	Car1_1_q_z	Car1_1_q_w	Car1_1_eul_x	Car1_1_eul_y	Car1_1_eul_z	Car1_1_hovered	Car2_2_pos_x	Car2_2_pos_y	Car2_2_pos_z	Car2_2_q_x	Car2_2_q_y	Car2_2_q_z	Car2_2_q_w	Car2_2_eul_x	Car2_2_eul_y	Car2_2_eul_z	Car2_2_hovered	evt_trial_0	evt_lane_1	evt_car_2	evt_yielding_3	evt_ehmi_4
1	0	1142	181	0.3845602	-0.206444	0.899719	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
2	0.02	1148	68	-0.4272786	-0.1414066	0.8929933	-6.315576E-21	0.1043169	8.533618E-10	0	-0.4083305	0	0.9128342	0	311.8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
3	0.0241	1148	68	-0.4083323	-0.2297469	0.8834484	-6.315576E-21	0.1043169	8.533618E-10	0	-0.4055405	0	0.9140771	0	312.15	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
4	0.038	1162	36	-0.3972709	-0.2520616	0.8824063	-6.315576E-21	0.1043169	8.533618E-10	0	-0.4055405	0	0.9140771	0	312.15	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
5	0.0548	1178	5	-0.3685804	-0.2963876	0.8810805	-6.315576E-21	0.1043169	8.533618E-10	0	-0.3999492	0	0.9165373	0	312.85	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
6	0.0714	1189	-12	-0.3417184	-0.3302616	0.8798612	-6.315576E-21	0.1043169	8.533618E-10	0	-0.3935409	0	0.9193072	0	313.65	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7	0.0881	1197	-23	-0.3233781	-0.3500876	0.8791276	-6.315576E-21	0.1043169	8.533618E-10	0	-0.389124	0	0.9211855	0	314.2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
8	0.1047	1201	-30	-0.3116127	-0.3622806	0.8784362	-6.315576E-21	0.1043169	8.533618E-10	0	-0.3859061	0	0.9225382	0	314.6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
9	0.1214	1207	-34	-0.3025859	-0.3699493	0.8783959	-6.315576E-21	0.1043169	8.533618E-10	0	-0.3842953	0	0.9232103	0	314.8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
10	0.1381	1212	-35	-0.2946145	-0.3727908	0.879903	-6.315576E-21	0.1043169	8.533618E-10	0	-0.3822803	0	0.9240465	0	315.05	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
