frame	time_s	mouse_screen_x	mouse_screen_y	mouse_ray_x	mouse_ray_y	mouse_ray_z	PlayerCapsule_0_pos_x	PlayerCapsule_0_pos_y	PlayerCapsule_0_pos_z	PlayerCapsule_0_q_x	PlayerCapsule_0_q_y	PlayerCapsule_0_q_z	PlayerCapsule_0_q_w	PlayerCapsule_0_eul_x	PlayerCapsule_0_eul_y	PlayerCapsule_0_eul_z	PlayerCapsule_0_hovered	Car1_1_pos_x	Car1_1_pos_y	Car1_1_pos_z	Car1_1_q_x	Car1_1_q_y	Car1_1_q_z	Car1_1_q_w	Car1_1_eul_x	Car1_1_eul_y	Car1_1_eul_z	Car1_1_hovered	Car2_2_pos_x	Car2_2_pos_y	Car2_2_pos_z	Car2_2_q_x	Car2_2_q_y	Car2_2_q_z	Car2_2_q_w	Car2_2_eul_x	Car2_2_eul_y	Car2_2_eul_z	Car2_2_hovered	evt_trial_0	evt_lane_1	evt_car_2	evt_yielding_3	evt_ehmi_4
1	0	1013	58	0.2842605	-0.3096566	0.9073636	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
2	0.02	1013	58	0.2723663	-0.3112395	0.9104651	-6.315576E-21	0.1043169	8.533618E-10	0	-0.006544938	0	0.9999786	0	359.25	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
3	0.0227	1013	58	0.2724163	-0.3110866	0.9105023	-6.315576E-21	0.1043169	8.533618E-10	0	-0.006544938	0	0.9999786	0	359.25	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
4	0.0436	1013	58	0.2724229	-0.3110662	0.9105073	-6.315576E-21	0.1043169	8.533618E-10	0	-0.006544938	0	0.9999786	0	359.25	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
5	0.0561	1013	58	0.2724776	-0.3109021	0.910547	-6.315576E-21	0.1043169	8.533618E-10	0	-0.006544938	0	0.9999786	0	359.25	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
6	0.0724	1013	58	0.2725117	-0.3108024	0.9105708	-6.315576E-21	0.1043169	8.533618E-10	0	-0.006544938	0	0.9999786	0	359.25	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
7	0.0904	1013	58	0.2725573	-0.3106683	0.910603	-6.315576E-21	0.1043169	8.533618E-10	0	-0.006544938	0	0.9999786	0	359.25	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
8	0.1058	1013	58	0.2726091	-0.3105182	0.9106386	-6.315576E-21	0.1043169	8.533618E-10	0	-0.006544938	0	0.9999786	0	359.25	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
9	0.1238	1013	58	0.2726553	-0.3103877	0.9106693	-6.315576E-21	0.1043169	8.533618E-10	0	-0.006544938	0	0.9999786	0	359.25	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
10	0.1392	1013	58	0.2727101	-0.3102306	0.9107065	-6.315576E-21	0.1043169	8.533618E-10	0	-0.006544938	0	0.9999786	0	359.25	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
11	0.157	1013	58	0.2727581	-0.3100941	0.9107386	-6.315576E-21	0.1043169	8.533618E-10	0	-0.006544938	0	0.9999786	0	359.25	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
12	0.1724	1013	58	0.272815	-0.3099346	0.9107758	-6.315576E-21	0.1043169	8.533618E-10	0	-0.006544938	0	0.9999786	0	359.25	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
13	0.1903	1013	58	0.2728661	-0.3097941	0.9108083	-6.315576E-21	0.1043169	8.533618E-10	0	-0.006544938	0	0.9999786	0	359.25	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
14	0.2058	1013	58	0.2729254	-0.309628	0.910847	-6.315576E-21	0.1043169	8.533618E-10	0	-0.006544938	0	0.9999786	0	359.25	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
15	0.224	1013	58	0.2729789	-0.3094824	0.9108805	-6.315576E-21	0.1043169	8.533618E-10	0	-0.006544938	0	0.9999786	0	359.25	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
16	0.2391	1013	58	0.2730425	-0.3093087	0.9109203	-6.315576E-21	0.1043169	8.533618E-10	0	-0.006544938	0	0.9999786	0	359.25	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
17	0.2558	1013	58	0.2730961	-0.3091628	0.9109539	-6.315576E-21	0.1043169	8.533618E-10	0	-0.006544938	0	0.9999786	0	359.25	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
18	0.2738	1016	66	0.2759097	-0.3027996	0.9122425	-6.315576E-21	0.1043169	8.533618E-10	0	-0.006544938	0	0.9999786	0	359.25	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
19	0.2895	1017	68	0.2776176	-0.2939011	0.9146314	-6.315576E-21	0.1043169	8.533618E-10	0	-0.006108615	0	0.9999813	0	359.3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
20	0.3073	1018	70	0.2809431	-0.2913724	0.914425	-6.315576E-21	0.1043169	8.533618E-10	0	-0.004799637	0	0.9999885	0	359.45	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
21	0.3226	1020	72	0.2826346	-0.2895407	0.9144856	-6.315576E-21	0.1043169	8.533618E-10	0	-0.004799637	0	0.9999885	0	359.45	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
22	0.3403	1020	72	0.2834845	-0.2869977	0.915024	-6.315576E-21	0.1043169	8.533618E-10	0	-0.00436331	0	0.9999905	0	359.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
23	0.3559	1021	74	0.284428	-0.2852334	0.9152828	-6.315576E-21	0.1043169	8.533618E-10	0	-0.00436331	0	0.9999905	0	359.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
24	0.3738	1021	74	0.2844906	-0.2850713	0.9153138	-6.315576E-21	0.1043169	8.533618E-10	0	-0.00436331	0	0.9999905	0	359.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
25	0.3893	1021	74	0.2845628	-0.2848828	0.9153501	-6.315576E-21	0.1043169	8.533618E-10	0	-0.00436331	0	0.9999905	0	359.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
26	0.4073	1021	74	0.2846254	-0.2847187	0.9153817	-6.315576E-21	0.1043169	8.533618E-10	0	-0.00436331	0	0.9999905	0	359.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
27	0.4226	1022	77	0.2856354	-0.2821896	0.9158501	-6.315576E-21	0.1043169	8.533618E-10	0	-0.00436331	0	0.9999905	0	359.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
28	0.4394	1022	77	0.2856997	-0.2820248	0.9158808	-6.315576E-21	0.1043169	8.533618E-10	0	-0.00436331	0	0.9999905	0	359.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
29	0.4576	1024	78	0.2873268	-0.2809469	0.9157031	-6.315576E-21	0.1043169	8.533618E-10	0	-0.00436331	0	0.9999905	0	359.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
30	0.4726	1024	78	0.2881969	-0.278358	0.9162201	-6.315576E-21	0.1043169	8.533618E-10	0	-0.003926981	0	0.9999923	0	359.55	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
31	0.4908	1025	80	0.2891327	-0.2766095	0.9164549	-6.315576E-21	0.1043169	8.533618E-10	0	-0.003926981	0	0.9999923	0	359.55	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
32	0.5061	1025	81	0.2892736	-0.2756521	0.9166989	-6.315576E-21	0.1043169	8.533618E-10	0	-0.003926981	0	0.9999923	0	359.55	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
